movieId,predicted_rating,num_raters,avg_similarity
2819,3.66,2,0.4105
3985,3.44,1,0.4217
15,1.89,1,0.3993
78,2.89,1,0.3993
94,4.89,1,0.3993
442,2.79,5,0.4367
514,2.89,1,0.3993
529,3.89,1,0.3993
671,3.85,2,0.4491
1399,2.89,1,0.3993
2396,4.18,2,0.3985
3688,2.42,3,0.3979
162,3.93,2,0.3985
3624,3.08,3,0.4195
107462,4.09,1,0.4035
637,1.4,1,0.4072
3646,2.07,4,0.4062
32213,2.58,1,0.4025
49649,1.74,2,0.4009
49824,2.74,2,0.4009
89753,3.34,2,0.403
93272,2.58,1,0.4025
98809,3.88,4,0.4411
104841,3.78,4,0.4224
134130,3.81,6,0.424
173941,2.58,1,0.4025
26887,3.92,1,0.3966
96616,2.92,1,0.3966
3204,3.44,1,0.4217
4308,4.05,4,0.447
53466,2.27,1,0.5616
2268,4.25,4,0.4093
2252,2.89,1,0.3993
3267,3.66,2,0.4105
3703,3.87,6,0.4449
4123,1.89,1,0.3993
4167,2.91,2,0.398
5621,0.89,1,0.3993
6547,1.89,1,0.3993
6631,1.39,1,0.3993
7175,1.89,1,0.3993
7317,3.63,3,0.3995
54881,4.18,2,0.3985
58839,2.39,1,0.3993
67087,3.87,4,0.4005
2297,2.61,3,0.4567
6378,3.53,5,0.4051
4497,2.59,1,0.4035
6016,3.8,7,0.4069
37720,2.74,2,0.4014
41712,3.59,1,0.4035
45081,2.59,2,0.403
60333,4.59,1,0.4035
80363,2.59,2,0.403
1080,4.07,4,0.4129
1178,3.71,3,0.4232
1644,1.87,5,0.4046
2060,3.57,3,0.3992
127098,3.92,1,0.3966
3686,3.33,4,0.405
357,4.11,2,0.4805
1010,1.89,1,0.3993
1377,3.14,2,0.4105
1792,2.45,3,0.4078
2529,3.58,3,0.4059
4014,3.65,2,0.398
4015,2.79,3,0.3995
4133,1.33,2,0.5298
595,3.48,3,0.3999
1124,3.97,1,0.3978
1301,3.47,1,0.3978
2420,3.74,3,0.4275
2867,3.43,2,0.3985
3363,4.16,3,0.4023
182727,1.97,1,0.3978
122918,3.87,4,0.4156
1912,3.54,2,0.4114
5420,2.05,3,0.4062
34323,3.59,1,0.4035
3697,1.8,3,0.4078
3978,3.02,4,0.4389
6880,2.08,1,0.4025
68554,2.67,3,0.4536
94959,3.94,5,0.4184
95873,3.59,2,0.403
102481,2.26,2,0.3996
106487,3.84,2,0.403
1608,3.15,4,0.4076
2599,4.27,4,0.4312
54503,4.29,5,0.3999
60040,3.09,5,0.4075
68600,2.92,1,0.3966
68659,2.46,3,0.3995
93443,3.25,2,0.3996
2657,3.66,3,0.4148
3957,3.44,1,0.4217
64957,4.2,2,0.4805
215,4.05,3,0.4548
524,4.89,1,0.3993
2144,3.59,4,0.447
2401,4.89,1,0.3993
3296,4.89,1,0.3993
4327,3.89,1,0.3993
4757,3.15,2,0.398
4909,1.89,1,0.3993
5635,2.89,1,0.3993
5812,3.39,1,0.3993
6059,2.9,2,0.398
6560,1.89,1,0.3993
6574,0.89,1,0.3993
67997,3.89,1,0.3993
432,1.73,3,0.4261
2713,3.16,1,0.4234
3104,3.98,3,0.4148
5309,3.82,1,0.3987
1394,4.89,3,0.4062
27722,4.59,1,0.4035
33004,3.24,2,0.4014
44828,3.59,1,0.4035
68952,4.09,1,0.4035
142366,2.59,1,0.4035
5784,1.75,2,0.3996
1004,2.68,1,0.407
665,4.92,1,0.3966
4223,3.47,3,0.4213
485,2.8,3,0.4078
910,4.18,3,0.4529
1357,3.48,2,0.4262
1667,1.89,1,0.3993
2263,2.68,2,0.4105
377,3.46,7,0.4124
2986,1.71,5,0.43
3476,3.32,4,0.4419
2436,3.11,1,0.5053
2022,3.09,1,0.4035
3696,3.09,1,0.4035
121231,4.59,1,0.4035
1674,3.45,5,0.4449
91658,3.7,4,0.4114
6958,1.58,1,0.4025
36708,3.73,2,0.4009
37731,3.74,2,0.4009
45730,2.84,2,0.403
84942,3.08,1,0.4025
86960,1.58,1,0.4025
88235,3.58,1,0.4025
89840,2.58,1,0.4025
137857,3.83,4,0.4417
52885,4.92,1,0.3966
89087,1.42,1,0.3966
1387,4.66,5,0.4227
3102,3.44,1,0.4217
3809,3.17,2,0.4105
72696,0.5,1,0.5616
135143,3.77,1,0.5616
2328,2.24,2,0.4014
5644,2.39,1,0.3993
5663,3.39,1,0.3993
8910,3.49,2,0.4014
41571,3.39,1,0.3993
45186,3.35,3,0.4018
45517,2.85,3,0.4018
91077,3.74,2,0.4014
60487,3.97,1,0.3978
185473,2.97,1,0.3978
2573,1.61,1,0.4237
6539,3.75,5,0.4129
3751,3.97,5,0.4138
5296,2.49,2,0.4014
7981,3.49,2,0.4014
51709,4.59,1,0.4035
53161,2.59,1,0.4035
76091,4.59,1,0.4035
86835,2.59,2,0.403
152372,3.09,1,0.4035
1513,2.48,2,0.4009
117529,3.47,5,0.4327
2505,2.95,4,0.4368
130686,2.77,1,0.5616
444,1.89,1,0.3993
2015,2.89,1,0.3993
2072,2.89,1,0.3993
2094,2.68,2,0.4105
4936,2.89,1,0.3993
3294,1.47,1,0.3978
4397,1.97,1,0.3978
2560,3.11,1,0.5053
4735,2.09,1,0.4035
118082,3.09,1,0.4035
5843,2.52,2,0.4504
178111,1.57,1,0.4358
88812,2.25,2,0.3996
1232,4.42,1,0.3966
6373,3.12,4,0.4005
71205,2.42,1,0.3966
3197,3.17,2,0.4105
7,2.89,1,0.3993
3019,3.89,1,0.3993
4822,1.89,1,0.3993
4880,3.58,2,0.4862
5134,3.39,1,0.3993
6380,3.39,1,0.3993
7310,2.39,1,0.3993
8781,2.24,2,0.4014
45928,2.89,1,0.3993
49280,3.39,1,0.3993
51080,3.89,1,0.3993
171765,3.89,1,0.3993
4855,3.96,2,0.4479
4925,2.96,1,0.498
3938,1.97,1,0.3978
5704,1.97,1,0.3978
7477,2.47,1,0.3978
52435,4.97,1,0.3978
179401,2.98,2,0.4168
5617,4.24,2,0.4014
7846,2.59,1,0.4035
116138,2.92,1,0.3966
3638,2.91,3,0.4609
661,3.89,1,0.3993
663,2.89,1,0.3993
838,2.89,1,0.3993
1799,3.66,2,0.4105
2551,2.89,1,0.3993
3272,3.17,2,0.4105
6385,2.66,2,0.398
36527,4.39,1,0.3993
93819,3.09,1,0.4035
102070,2.59,1,0.4035
6595,2.85,3,0.4018
6952,2.58,1,0.4025
742,1.8,2,0.4108
80860,1.42,1,0.3966
104069,3.92,1,0.3966
2735,2.25,4,0.4117
3529,3.44,1,0.4217
6879,3.33,2,0.4791
148888,2.4,2,0.4821
4622,1.89,1,0.3993
7193,3.89,1,0.3993
7348,3.24,2,0.4014
34540,2.89,1,0.3993
39449,1.89,1,0.3993
64620,3.89,1,0.3993
109848,2.42,2,0.4176
71535,3.78,4,0.4077
55814,3.15,1,0.5442
31150,1.97,1,0.3978
3879,2.59,1,0.4035
42718,3.09,1,0.4035
48678,2.59,1,0.4035
85788,3.09,1,0.4035
103810,2.59,1,0.4035
1746,2.92,1,0.3966
1216,3.15,3,0.4247
1686,3.44,1,0.4217
125,3.89,1,0.3993
216,3.4,2,0.398
900,3.89,1,0.3993
4235,3.89,1,0.3993
6349,2.02,2,0.4075
40959,3.39,1,0.3993
62,3.93,2,0.3985
5092,2.82,1,0.3987
52831,3.09,1,0.4035
96832,4.59,1,0.4035
101739,3.09,1,0.4035
6464,0.5,1,0.5213
165639,3.57,1,0.4358
46723,3.14,4,0.4021
68073,2.4,2,0.398
86377,4.92,1,0.3966
88405,2.4,2,0.398
3909,1.89,1,0.3993
3993,3.89,1,0.3993
4304,3.89,1,0.3993
4545,2.89,1,0.3993
5379,3.89,1,0.3993
6542,3.39,1,0.3993
6710,3.89,1,0.3993
7842,2.89,1,0.3993
65130,3.89,1,0.3993
169992,3.39,1,0.3993
184791,2.39,1,0.3993
6746,1.97,1,0.3978
58826,2.09,1,0.4035
81417,2.59,1,0.4035
82366,4.09,1,0.4035
87529,2.59,2,0.403
89118,4.09,1,0.4035
134808,2.92,1,0.3966
322,4.89,1,0.3993
1009,1.89,1,0.3993
1016,2.89,1,0.3993
2506,4.11,1,0.5053
3265,4.59,1,0.4035
6063,3.59,1,0.4035
97285,3.09,1,0.4035
128838,3.09,1,0.4035
8677,0.5,1,0.5213
193571,3.57,1,0.4358
1432,3.08,1,0.4025
47810,0.58,1,0.4025
102684,3.08,1,0.4025
184015,3.08,1,0.4025
4733,3.92,1,0.3966
7379,3.11,2,0.4805
100507,2.77,1,0.5616
1690,2.7,4,0.405
2690,2.89,1,0.3993
3950,3.94,2,0.419
4624,2.89,1,0.3993
5817,4.39,1,0.3993
5878,3.89,1,0.3993
6116,3.39,1,0.3993
6187,2.89,1,0.3993
6288,3.39,1,0.3993
6536,3.39,1,0.3993
6884,2.39,1,0.3993
49130,2.89,1,0.3993
85774,3.89,1,0.3993
176423,3.89,1,0.3993
6777,3.67,1,0.4679
2253,1.76,2,0.4862
2829,4.61,1,0.4237
64497,2.34,2,0.403
160836,2.59,1,0.4035
1077,3.33,1,0.4989
1965,4.17,2,0.4105
345,3.89,1,0.3993
490,3.66,2,0.4105
533,1.89,1,0.3993
1273,4.59,1,0.4035
113862,3.59,1,0.4035
95720,3.08,1,0.4025
103539,3.5,2,0.3996
8387,0.5,1,0.5616
1271,1.89,1,0.3993
2240,2.89,1,0.3993
4229,2.89,1,0.3993
4242,1.89,1,0.3993
5170,1.89,1,0.3993
6036,2.89,1,0.3993
32116,2.39,1,0.3993
58154,3.85,2,0.399
60141,2.39,1,0.3993
175661,2.89,1,0.3993
58972,2.03,1,0.3996
63826,3.59,1,0.4035
138610,1.09,1,0.4035
132,2.44,1,0.4217
174,0.89,1,0.3993
228,0.89,1,0.3993
1188,3.89,1,0.3993
6215,2.89,1,0.3993
2966,4.17,1,0.4679
135861,2.42,1,0.3966
4232,3.49,2,0.4014
4654,3.89,1,0.3993
4965,3.89,1,0.3993
5625,3.89,1,0.3993
6062,2.89,1,0.3993
7251,3.89,1,0.3993
7263,2.89,1,0.3993
8266,2.39,1,0.3993
8880,3.89,1,0.3993
44788,2.89,1,0.3993
55274,2.89,1,0.3993
7757,3.86,1,0.4901
40478,2.47,1,0.3978
1858,2.59,1,0.4035
26401,4.59,1,0.4035
26612,4.59,1,0.4035
31364,4.59,1,0.4035
100579,3.59,1,0.4035
117545,3.27,1,0.5616
1187,1.89,1,0.3993
1224,3.89,1,0.3993
2275,3.89,1,0.3993
1978,1.97,1,0.3978
133832,3.09,1,0.4035
3255,3.18,3,0.448
6870,3.17,4,0.4287
8874,4.12,6,0.4233
3307,3.71,3,0.4478
6333,3.49,4,0.4005
45722,3.25,5,0.4129
84637,2.58,1,0.4025
114818,2.58,1,0.4025
7361,4.18,10,0.4332
4641,3.74,4,0.4005
4994,3.15,2,0.398
45728,3.3,3,0.3998
55261,2.62,4,0.4005
56012,2.92,1,0.3966
89190,1.42,1,0.3966
303,2.29,3,0.4082
3127,2.68,2,0.4105
3257,2.62,3,0.4609
4700,2.5,2,0.4791
104076,1.77,1,0.5616
1290,4.89,1,0.3993
1542,3.89,1,0.3993
1885,3.89,1,0.3993
2478,2.59,3,0.4628
5112,2.89,1,0.3993
6335,3.89,1,0.3993
33646,2.96,3,0.3995
39183,3.34,3,0.4213
45499,3.12,4,0.4005
54256,2.4,2,0.398
55872,3.39,1,0.3993
88140,3.61,4,0.4086
5040,2.66,2,0.4887
3264,1.88,3,0.4599
36535,3.59,3,0.4563
53953,3.0,3,0.449
55908,3.15,1,0.5442
1449,3.97,1,0.3978
187593,2.88,3,0.4658
3155,2.96,2,0.4111
1228,4.3,3,0.3998
4815,2.99,2,0.4014
8042,3.59,1,0.4035
44555,3.95,4,0.4503
47997,3.36,3,0.4009
59727,4.09,1,0.4035
66509,3.63,3,0.3998
74750,3.09,1,0.4035
147657,3.59,1,0.4035
115210,3.85,3,0.4018
1682,4.02,6,0.4045
2717,3.06,4,0.4198
317,2.8,2,0.4226
1438,2.85,3,0.4148
2279,2.7,2,0.4805
1663,3.93,3,0.4294
118,1.89,1,0.3993
315,2.37,3,0.4323
648,3.31,7,0.4195
1641,3.68,2,0.3985
3489,3.73,2,0.4009
4016,3.49,2,0.4014
38038,3.63,3,0.3998
107406,3.75,5,0.4292
261,3.18,2,0.3985
2746,3.67,3,0.4068
4284,2.51,1,0.4175
305,0.63,1,0.4585
1882,1.86,4,0.3991
193587,3.07,1,0.4358
6104,3.32,1,0.4463
4638,2.61,6,0.4314
8807,3.1,5,0.4075
55269,3.62,4,0.4005
79702,4.12,4,0.4005
93363,3.36,3,0.4009
168254,3.58,1,0.4025
2369,2.28,3,0.4707
4823,2.15,2,0.398
5902,4.27,4,0.4252
7371,3.15,2,0.398
70663,3.42,1,0.3966
93270,2.5,2,0.3996
111113,3.25,2,0.3996
1347,3.12,3,0.467
2020,4.89,1,0.3993
3450,3.66,2,0.4105
3617,3.49,4,0.4005
4126,2.89,1,0.3993
5505,3.15,2,0.398
7347,3.39,1,0.3993
8810,2.3,3,0.3998
52375,3.39,1,0.3993
54999,2.66,4,0.4077
56788,3.39,1,0.3993
61132,3.03,7,0.4453
77561,3.24,8,0.4247
82169,3.39,1,0.3993
159717,3.89,1,0.3993
8865,2.44,3,0.431
914,3.66,1,0.4234
3484,1.99,2,0.4014
6156,3.09,1,0.4035
53972,3.39,5,0.3999
60303,3.59,1,0.4035
62849,3.52,3,0.4009
139644,3.8,3,0.3998
1586,1.83,2,0.4448
2968,3.33,5,0.4178
1359,2.58,1,0.4025
122924,3.03,3,0.4009
128360,3.76,4,0.4008
2826,2.62,3,0.4064
185,2.24,4,0.4065
2816,1.17,2,0.4105
2871,2.98,4,0.4325
374,1.77,3,0.4529
353,3.56,3,0.4059
1405,3.61,3,0.4076
2642,2.0,2,0.4114
3004,0.89,1,0.3993
115713,3.7,5,0.4281
480,3.82,11,0.4061
6009,2.59,1,0.4035
130840,4.09,1,0.4035
187,3.02,1,0.5014
2105,2.67,4,0.4362
175485,1.07,1,0.4358
181413,4.07,1,0.4358
2722,2.68,4,0.4481
4643,2.74,4,0.4005
89047,3.58,1,0.4025
164179,3.99,6,0.4307
362,2.96,3,0.442
4989,2.5,2,0.3996
6554,1.65,2,0.398
8957,3.52,4,0.4439
60074,2.75,4,0.4005
61255,2.42,1,0.3966
62511,2.42,1,0.3966
76093,3.97,6,0.3997
78039,2.7,3,0.4009
108945,3.42,1,0.3966
138036,3.36,3,0.4009
6893,2.61,1,0.4178
8798,3.66,4,0.4058
2533,3.44,1,0.4217
3877,1.43,3,0.4063
41566,4.11,2,0.4805
61348,0.69,2,0.4821
1277,4.89,1,0.3993
1816,2.89,1,0.3993
2558,2.57,2,0.4523
2918,3.79,5,0.3999
3087,3.89,1,0.3993
3786,1.89,1,0.3993
4487,2.89,1,0.3993
5073,3.89,1,0.3993
5688,3.39,1,0.3993
8972,2.95,4,0.44
48319,1.89,1,0.3993
5665,2.78,2,0.4075
27426,2.09,1,0.4035
40723,3.09,1,0.4035
156726,4.09,1,0.4035
160571,2.78,2,0.4007
1373,2.9,3,0.4385
172,2.33,3,0.4093
1215,3.28,5,0.4085
198,2.66,2,0.4105
920,4.31,2,0.4188
2455,3.76,3,0.4063
3361,3.48,4,0.4265
312,1.89,1,0.3993
562,3.9,2,0.398
673,2.24,2,0.4009
1217,4.89,1,0.3993
6787,3.93,2,0.3985
1054,1.59,1,0.4035
1209,4.34,2,0.403
116823,3.59,2,0.403
3462,3.98,2,0.3973
27075,2.32,1,0.4463
57669,4.0,4,0.4005
74946,2.51,2,0.3996
5313,1.9,3,0.4074
2719,0.5,1,0.4365
47122,1.65,2,0.398
149354,1.42,1,0.3966
190209,4.34,1,0.5971
1918,1.66,2,0.4105
3767,2.44,1,0.4217
8968,3.27,1,0.5616
63540,3.27,1,0.5616
2282,2.89,1,0.3993
3252,4.1,3,0.4076
3391,1.89,1,0.3993
3555,3.31,3,0.4379
3835,1.89,1,0.3993
5427,1.89,1,0.3993
5529,2.39,1,0.3993
5992,3.4,2,0.398
7364,3.89,1,0.3993
44694,3.09,2,0.4228
56379,3.39,1,0.3993
58879,3.39,1,0.3993
74530,1.53,1,0.3996
2878,1.97,1,0.3978
4893,1.97,1,0.3978
5543,2.47,1,0.3978
4437,4.59,1,0.4035
4553,3.74,2,0.4014
4725,3.59,1,0.4035
48774,3.84,5,0.4246
57504,4.5,2,0.4001
61692,2.59,1,0.4035
2136,1.2,2,0.5131
262,3.49,3,0.4904
3527,3.44,8,0.4049
218,1.89,1,0.3993
440,3.43,2,0.3985
574,3.89,1,0.3993
2084,1.89,1,0.3993
2471,1.89,1,0.3993
1694,2.96,1,0.498
2454,2.97,1,0.3978
3435,2.66,1,0.4234
6734,1.59,1,0.4035
162982,2.57,1,0.4358
184641,0.5,1,0.4358
8340,3.58,1,0.4025
8861,2.09,2,0.403
49396,3.63,3,0.3995
184253,3.58,1,0.4025
1920,1.9,2,0.4005
6863,2.88,5,0.4007
6006,1.42,1,0.3966
47640,3.92,1,0.3966
3432,2.44,1,0.4217
3846,4.44,1,0.4217
280,3.89,1,0.3993
829,1.89,1,0.3993
1390,1.89,1,0.3993
3359,3.89,1,0.3993
3591,1.89,1,0.3993
4128,4.43,2,0.3985
4844,1.89,1,0.3993
5553,3.89,1,0.3993
5881,2.9,2,0.398
51575,2.39,1,0.3993
6731,3.85,2,0.4145
3186,3.03,2,0.4114
58975,3.09,1,0.4035
73676,2.59,1,0.4035
99721,1.09,1,0.4035
158238,3.87,4,0.4005
160341,2.09,1,0.4035
163937,3.09,1,0.4035
208,3.04,5,0.4363
707,2.67,3,0.4093
805,2.67,3,0.4319
891,3.44,1,0.4217
3420,3.44,1,0.4217
355,0.89,1,0.3993
694,2.89,1,0.3993
2726,3.89,1,0.3993
613,2.32,1,0.3987
3671,4.09,5,0.4396
95858,3.59,1,0.4035
102445,3.35,3,0.4018
110553,2.72,3,0.4559
1281,4.05,1,0.3979
163134,3.07,1,0.4358
1356,2.73,2,0.4009
78349,4.08,1,0.4025
3981,1.5,2,0.4001
2357,3.61,1,0.4178
1408,3.96,3,0.4078
2616,2.81,3,0.4129
2668,3.44,1,0.4217
165101,3.27,1,0.5616
1593,1.89,1,0.3993
1680,2.89,1,0.3993
2472,3.89,1,0.3993
3712,2.89,1,0.3993
3823,3.89,1,0.3993
4138,0.89,1,0.3993
4679,3.89,1,0.3993
5486,2.39,1,0.3993
7285,3.65,2,0.398
30894,1.89,1,0.3993
44204,3.39,1,0.3993
56921,3.39,1,0.3993
6347,1.18,1,0.4158
5246,1.47,1,0.3978
6979,4.19,2,0.3972
5013,4.03,2,0.4114
6872,0.59,1,0.4035
57421,3.59,1,0.4035
2384,1.72,2,0.4025
2952,4.68,1,0.407
132046,2.01,2,0.4001
426,3.44,1,0.4217
36,2.89,1,0.3993
511,1.89,1,0.3993
564,1.89,1,0.3993
1120,3.89,1,0.3993
1272,4.15,3,0.4397
1429,3.09,1,0.4035
35957,2.99,2,0.4014
91630,3.62,4,0.4005
98623,2.59,1,0.4035
114707,2.59,1,0.4035
1173,2.75,2,0.4289
106072,3.0,5,0.4074
92507,3.09,2,0.403
107953,3.58,1,0.4025
34523,2.92,1,0.3966
60293,3.92,1,0.3966
65514,3.26,2,0.4001
1430,2.89,1,0.3993
1656,3.89,1,0.3993
2348,3.89,1,0.3993
2469,3.9,2,0.398
2793,1.89,1,0.3993
3393,0.89,1,0.3993
3699,2.82,3,0.4068
4954,3.99,2,0.4009
5220,2.13,3,0.3995
5222,3.89,1,0.3993
6002,3.39,1,0.3993
25834,3.89,1,0.3993
36517,3.89,1,0.3993
45635,2.89,1,0.3993
52724,2.89,1,0.3993
5250,2.97,1,0.3978
48043,3.74,2,0.4014
1748,3.96,3,0.4239
333,3.67,3,0.4318
57,2.89,1,0.3993
2467,4.08,1,0.4025
51037,3.08,1,0.4025
86293,2.58,1,0.4025
5942,2.92,1,0.3966
3731,3.44,1,0.4217
2912,3.89,1,0.3993
3078,3.89,1,0.3993
4903,3.89,1,0.3993
5531,2.39,1,0.3993
6269,3.89,1,0.3993
6809,2.89,1,0.3993
7980,3.89,1,0.3993
71838,2.39,1,0.3993
179817,3.89,1,0.3993
185033,1.97,1,0.3978
2882,1.61,1,0.4237
8838,3.59,1,0.4035
69784,3.09,1,0.4035
1957,3.68,2,0.4105
2135,3.44,1,0.4217
2092,1.89,1,0.3993
4802,3.96,1,0.498
5965,4.02,1,0.5014
73319,1.42,1,0.3966
87234,4.42,1,0.3966
348,3.89,1,0.3993
1457,2.49,2,0.4009
1498,3.89,1,0.3993
2318,3.89,1,0.3993
3725,3.89,1,0.3993
4067,3.89,1,0.3993
4089,1.89,1,0.3993
4380,4.89,1,0.3993
4389,2.39,1,0.3993
6797,2.89,1,0.3993
46572,1.89,1,0.3993
52967,2.89,1,0.3993
81564,3.89,1,0.3993
168612,3.89,1,0.3993
2070,3.96,1,0.498
135216,0.5,1,0.3978
186587,2.97,1,0.3978
34532,3.09,1,0.4035
52952,4.59,1,0.4035
4255,3.92,1,0.3966
1372,2.89,1,0.3993
3071,3.89,1,0.3993
3444,2.89,1,0.3993
4867,2.89,1,0.3993
5562,2.39,1,0.3993
5563,3.39,1,0.3993
127130,3.89,1,0.3993
2772,3.8,2,0.4297
113252,4.09,1,0.4035
136598,2.09,1,0.4035
85131,2.58,1,0.4025
88954,3.08,1,0.4025
93512,3.58,1,0.4025
93563,2.58,1,0.4025
93831,3.58,1,0.4025
65261,3.92,1,0.3966
2202,3.44,1,0.4217
7569,3.27,1,0.5616
196,2.89,1,0.3993
2010,3.89,1,0.3993
4256,2.89,1,0.3993
5075,4.89,1,0.3993
5324,1.89,1,0.3993
6699,2.89,1,0.3993
49274,2.39,1,0.3993
162350,2.74,2,0.4014
44597,3.59,1,0.4035
80846,2.59,1,0.4035
139511,2.59,1,0.4035
139655,2.59,1,0.4035
107,2.89,1,0.3993
1945,3.89,1,0.3993
2889,3.89,1,0.3993
3040,3.89,1,0.3993
107447,3.59,1,0.4035
5481,3.46,5,0.4525
3952,2.84,3,0.4378
148978,3.57,1,0.4358
79224,1.37,2,0.4244
3825,1.89,5,0.42
47254,3.08,1,0.4025
73106,2.58,1,0.4025
81537,3.26,3,0.4536
91485,3.09,2,0.403
111364,2.99,4,0.4005
148626,4.23,5,0.4078
158872,3.59,2,0.403
3979,2.49,5,0.412
7438,4.11,6,0.4266
4069,1.96,3,0.3995
4845,1.42,1,0.3966
62250,2.92,1,0.3966
2367,2.17,2,0.4105
4008,3.14,2,0.4105
47952,2.77,1,0.5616
99114,3.89,7,0.4442
152079,3.27,1,0.5616
2335,3.79,3,0.3995
2378,2.89,1,0.3993
3174,3.24,2,0.4014
4812,2.37,2,0.4487
6510,2.89,1,0.3993
6851,3.39,1,0.3993
7373,3.87,4,0.4005
8873,3.65,2,0.398
46530,3.49,2,0.4014
58156,2.3,3,0.3995
72605,3.35,3,0.4018
72733,3.89,1,0.3993
3095,3.96,1,0.498
55820,3.69,6,0.4288
95207,2.46,3,0.4501
1968,3.64,6,0.4195
4439,3.47,1,0.3978
179819,3.21,4,0.4061
2473,2.69,2,0.4084
81562,3.74,4,0.4006
3945,2.59,1,0.4035
3977,2.32,7,0.4269
4852,0.59,1,0.4035
5630,3.35,3,0.4018
30793,2.64,4,0.4499
31420,2.59,1,0.4035
2761,3.34,3,0.4535
1089,4.27,12,0.4164
122926,3.99,4,0.4089
16,3.91,9,0.4175
1358,3.89,7,0.4359
1422,2.58,2,0.4144
1196,4.3,16,0.438
3623,3.17,5,0.4047
2561,2.44,1,0.4217
17,3.89,1,0.3993
291,1.89,1,0.3993
708,3.77,2,0.4114
1193,4.17,12,0.4347
2264,2.89,1,0.3993
3039,3.52,5,0.4057
593,4.12,19,0.4395
2174,3.46,3,0.4185
102903,3.38,3,0.4013
111759,3.79,5,0.3999
3108,3.55,3,0.4087
2403,3.72,4,0.4056
7150,2.47,3,0.3998
88744,3.99,5,0.3999
136602,3.59,1,0.4035
74795,3.0,3,0.4424
55290,3.74,4,0.4005
67923,2.94,4,0.4417
78088,3.09,2,0.403
85056,3.08,1,0.4025
110297,3.08,1,0.4025
74916,3.42,1,0.3966
140711,2.0,2,0.3996
1804,2.17,2,0.4105
1960,4.02,2,0.4198
3871,4.44,1,0.4217
53974,0.77,1,0.5616
290,4.89,1,0.3993
1285,4.15,2,0.398
3053,3.3,3,0.4357
3802,1.89,1,0.3993
3898,1.39,1,0.3993
3910,3.76,3,0.4513
4720,2.64,3,0.3998
4774,2.89,1,0.3993
4971,2.93,2,0.4487
5446,3.39,1,0.3993
5449,2.32,4,0.4053
5993,3.89,1,0.3993
6188,3.79,4,0.3997
6238,2.05,2,0.4075
6708,3.46,3,0.3998
7236,3.39,1,0.3993
27788,2.39,1,0.3993
31221,2.39,1,0.3993
47200,2.85,3,0.4018
48560,2.39,1,0.3993
90405,3.23,2,0.4009
171763,4.34,3,0.4125
1610,4.61,6,0.4081
2797,3.81,3,0.3999
3521,4.09,1,0.4035
6709,3.63,3,0.3998
6755,3.49,2,0.4014
26681,4.59,1,0.4035
27604,2.59,1,0.4035
48385,3.61,5,0.4477
75389,2.59,1,0.4035
84944,3.12,4,0.4005
89,2.99,2,0.4009
441,3.59,4,0.4062
2706,4.14,6,0.4107
190215,1.84,1,0.5971
344,2.81,9,0.4106
1597,2.18,5,0.4507
1601,2.89,1,0.3993
1991,2.43,2,0.3985
720,2.67,2,0.4447
2805,2.13,2,0.4384
1544,2.83,6,0.4344
3298,3.98,3,0.4082
2023,2.75,2,0.4616
7096,4.55,1,0.3979
1676,3.77,5,0.4047
48304,3.79,3,0.3995
103624,3.58,1,0.4025
116797,3.62,4,0.4156
231,2.98,4,0.3998
30825,2.89,3,0.4177
57951,1.42,1,0.3966
76060,3.42,1,0.3966
349,4.01,3,0.4093
1995,2.44,1,0.4217
59501,3.77,1,0.5616
81834,3.85,6,0.427
27,1.89,1,0.3993
809,2.17,2,0.4105
2376,2.82,2,0.4805
2815,2.17,2,0.4105
4370,3.35,3,0.4018
4387,3.49,2,0.4014
4745,3.89,1,0.3993
5240,3.89,1,0.3993
8954,3.89,1,0.3993
33162,3.02,3,0.4018
56587,2.65,2,0.398
68319,2.36,4,0.4005
96737,3.28,4,0.4357
136958,1.97,1,0.3978
142488,4.02,5,0.4078
4388,2.37,4,0.4005
7235,4.09,1,0.4035
55721,3.09,1,0.4035
60072,2.69,3,0.4018
1562,2.17,3,0.3996
1203,4.07,5,0.4576
5463,3.18,4,0.4053
474,3.76,3,0.4063
1653,3.66,7,0.4528
1833,2.47,3,0.4078
2405,2.83,3,0.4148
222,3.89,1,0.3993
990,1.89,1,0.3993
2950,1.27,3,0.4376
7323,3.05,4,0.3993
47950,2.89,1,0.3993
19,3.38,2,0.413
2587,2.11,1,0.5053
6157,2.49,2,0.4014
33683,3.09,1,0.4035
79008,3.9,3,0.4151
62081,2.66,4,0.4227
4448,3.46,3,0.3998
6811,2.65,2,0.398
6959,1.42,1,0.3966
26903,3.42,1,0.3966
59615,3.18,5,0.3999
66297,4.92,1,0.3966
85401,3.25,2,0.3996
99813,3.92,1,0.3966
112623,3.78,5,0.4292
170705,3.66,2,0.4982
2532,2.44,1,0.4217
8643,2.27,1,0.5616
37741,3.9,2,0.4805
114795,2.78,2,0.4826
4323,4.19,1,0.4185
1100,2.9,2,0.4105
1476,4.15,2,0.398
2137,3.89,1,0.3993
2433,1.89,1,0.3993
3070,3.89,1,0.3993
3378,3.89,1,0.3993
3852,3.9,2,0.398
4147,3.89,1,0.3993
4231,2.89,1,0.3993
4649,1.89,1,0.3993
6306,3.89,1,0.3993
6308,2.39,1,0.3993
7104,3.39,1,0.3993
7165,2.89,1,0.3993
44709,3.39,1,0.3993
